0,1,2,3
29.7,21.4,29.8,21.5
29.8,21.5,29.9,21.4
29.9,21.4,29.8,21.3
12.4,21.4,12.5,21.5
12.5,21.5,12.6,21.4
12.6,21.4,12.5,21.3
86.2,21.6,86.3,21.7
86.3,21.7,86.4,21.6
86.4,21.6,86.3,21.5
30.2,21.6,30.3,21.7
30.3,21.7,30.4,21.7
30.4,21.7,30.5,21.6
30.5,21.6,30.5,21.5
30.5,21.5,30.4,21.4
30.4,21.4,30.3,21.4
30.3,21.4,30.2,21.5
63.6,21.7,63.7,21.8
63.7,21.8,63.8,21.7
63.8,21.7,63.8,21.6
63.8,21.6,63.7,21.5
63.7,21.5,63.6,21.6
62.8,21.7,62.9,21.8
62.9,21.8,63.0,21.8
63.0,21.8,63.1,21.7
63.1,21.7,63.1,21.6
63.1,21.6,63.0,21.5
63.0,21.5,62.9,21.5
62.9,21.5,62.8,21.6
63.7,21.8,63.8,21.9
63.8,21.9,63.9,21.8
63.9,21.8,63.8,21.7
30.2,21.9,30.3,22.0
30.3,22.0,30.4,22.0
30.4,22.0,30.5,21.9
30.5,21.9,30.4,21.8
30.4,21.8,30.3,21.8
88.8,22.0,88.9,22.1
88.9,22.1,89.0,22.1
89.0,22.1,89.1,22.0
89.1,22.0,89.1,21.5
89.1,21.5,89.2,21.4
89.2,21.4,89.2,21.3
89.2,21.3,89.1,21.2
89.1,21.2,89.1,21.0
89.1,21.0,89.0,20.9
89.0,20.9,88.9,21.0
88.9,21.0,88.9,21.1
88.9,21.1,88.8,21.2
88.8,21.2,88.8,21.3
88.8,21.3,88.7,21.4
88.7,21.4,88.8,21.5
46.0,22.1,46.1,22.0
46.1,22.0,46.1,21.5
46.1,21.5,46.0,21.4
46.0,21.4,45.8,21.6
45.8,21.6,45.8,21.9
62.9,22.1,63.0,22.2
63.0,22.2,63.1,22.1
63.1,22.1,63.0,22.0
61.9,22.4,62.0,22.5
62.0,22.5,62.1,22.4
62.1,22.4,62.1,21.3
62.1,21.3,62.2,21.2
62.2,21.2,62.1,21.1
62.1,21.1,62.1,21.0
62.1,21.0,62.2,20.9
62.2,20.9,62.1,20.8
62.1,20.8,62.1,20.5
62.1,20.5,62.0,20.4
62.0,20.4,61.9,20.5
46.7,22.4,46.8,22.5
46.8,22.5,46.9,22.5
46.9,22.5,47.0,22.4
47.0,22.4,46.9,22.3
46.9,22.3,46.8,22.3
29.7,22.4,29.8,22.5
29.8,22.5,29.9,22.4
29.9,22.4,29.8,22.3
55.2,22.6,55.3,22.7
55.3,22.7,55.4,22.6
55.4,22.6,55.4,19.8
55.4,19.8,55.5,19.7
55.5,19.7,55.7,19.7
55.7,19.7,55.8,19.6
55.8,19.6,55.7,19.5
55.7,19.5,55.6,19.5
55.6,19.5,55.6,18.3
55.6,18.3,55.4,18.1
55.4,18.1,55.2,18.1
55.2,18.1,55.0,18.3
55.0,18.3,55.1,18.4
55.1,18.4,55.0,18.5
55.0,18.5,55.0,18.6
55.0,18.6,55.1,18.7
55.1,18.7,55.2,18.7
55.2,18.7,55.2,18.8
55.2,18.8,53.9,18.8
53.9,18.8,53.9,18.4
53.9,18.4,54.0,18.3
54.0,18.3,54.0,18.0
54.0,18.0,54.1,17.9
54.1,17.9,54.1,17.8
54.1,17.8,54.2,17.7
54.2,17.7,54.2,17.5
54.2,17.5,54.3,17.4
54.3,17.4,54.3,17.1
54.3,17.1,54.4,17.0
54.4,17.0,54.4,16.8
54.4,16.8,54.5,16.7
54.5,16.7,54.5,16.3
54.5,16.3,54.6,16.2
54.6,16.2,54.6,15.9
54.6,15.9,54.5,15.8
54.5,15.8,54.4,15.9
54.4,15.9,54.4,16.1
54.4,16.1,54.3,16.2
54.3,16.2,54.3,16.3
54.3,16.3,54.2,16.4
54.2,16.4,54.2,16.8
54.2,16.8,54.1,16.9
54.1,16.9,54.1,17.0
54.1,17.0,54.0,17.1
54.0,17.1,54.0,17.3
54.0,17.3,53.9,17.4
53.9,17.4,53.9,17.8
53.9,17.8,53.8,17.9
53.8,17.9,53.8,18.1
53.8,18.1,53.7,18.2
53.7,18.2,53.7,18.5
53.7,18.5,53.6,18.6
53.6,18.6,53.6,18.7
53.6,18.7,53.5,18.8
53.5,18.8,51.9,18.8
51.9,18.8,51.8,18.7
51.8,18.7,51.7,18.8
51.7,18.8,51.7,18.9
51.7,18.9,51.6,19.0
51.6,19.0,51.7,19.1
51.7,19.1,51.7,19.2
51.7,19.2,51.6,19.3
51.6,19.3,51.6,19.6
51.6,19.6,51.8,19.8
51.8,19.8,51.9,19.7
51.9,19.7,52.0,19.8
52.0,19.8,52.2,19.8
52.2,19.8,52.3,19.7
52.3,19.7,52.0,19.4
52.0,19.4,52.0,19.2
52.0,19.2,52.1,19.1
52.1,19.1,53.4,19.1
53.4,19.1,53.5,19.2
53.5,19.2,53.5,19.3
53.5,19.3,53.6,19.4
53.6,19.4,53.7,19.3
53.7,19.3,53.7,19.1
53.7,19.1,55.2,19.1
55.2,19.1,55.2,19.2
55.2,19.2,55.1,19.2
55.1,19.2,55.0,19.3
55.0,19.3,55.0,19.9
55.0,19.9,55.1,20.0
55.1,20.0,55.1,20.1
55.1,20.1,55.0,20.2
55.0,20.2,55.1,20.3
55.1,20.3,55.1,20.6
55.1,20.6,54.7,20.6
54.7,20.6,54.6,20.7
54.6,20.7,54.7,20.8
54.7,20.8,55.1,20.8
55.1,20.8,55.2,20.9
55.2,20.9,55.2,21.5
55.2,21.5,55.1,21.6
55.1,21.6,55.2,21.7
55.2,21.7,55.2,21.8
55.2,21.8,55.1,21.9
55.1,21.9,55.2,22.0
55.2,22.0,55.2,22.3
55.2,22.3,55.1,22.4
55.1,22.4,55.2,22.5
55.2,19.5,55.2,19.4
52.7,22.6,52.8,22.7
52.8,22.7,52.9,22.6
52.9,22.6,52.8,22.5
52.4,22.6,52.5,22.7
52.5,22.7,52.6,22.7
52.6,22.7,52.7,22.6
52.7,22.6,52.7,22.5
52.7,22.5,52.8,22.4
52.8,22.4,52.8,22.3
52.8,22.3,52.9,22.2
52.9,22.2,52.9,21.9
52.9,21.9,53.0,21.8
53.0,21.8,53.0,21.6
53.0,21.6,53.1,21.5
53.1,21.5,53.1,21.1
53.1,21.1,53.0,21.0
53.0,21.0,52.9,21.1
52.9,21.1,52.9,21.3
52.9,21.3,52.8,21.4
52.8,21.4,52.8,21.7
52.8,21.7,52.7,21.8
52.7,21.8,52.7,22.1
52.7,22.1,52.6,22.2
52.6,22.2,52.6,22.3
52.6,22.3,52.4,22.5
52.0,22.6,52.1,22.7
52.1,22.7,52.2,22.7
52.2,22.7,52.3,22.6
52.3,22.6,52.3,22.5
52.3,22.5,52.2,22.4
52.2,22.4,52.1,22.4
52.1,22.4,52.0,22.5
51.2,22.6,51.3,22.7
51.3,22.7,51.4,22.7
51.4,22.7,51.5,22.6
51.5,22.6,51.4,22.5
51.4,22.5,51.3,22.5
46.7,22.6,46.8,22.7
46.8,22.7,46.9,22.7
46.9,22.7,47.0,22.6
47.0,22.6,46.9,22.5
46.9,22.5,46.8,22.5
29.7,22.6,29.8,22.7
29.8,22.7,29.9,22.6
29.9,22.6,29.8,22.5
91.2,22.7,91.3,22.8
91.3,22.8,91.4,22.7
91.4,22.7,91.4,22.4
91.4,22.4,91.3,22.3
91.3,22.3,91.2,22.4
30.1,22.7,30.2,22.8
30.2,22.8,30.4,22.8
30.4,22.8,30.5,22.7
30.5,22.7,30.4,22.6
30.4,22.6,30.2,22.6
88.5,23.0,88.6,23.0
88.6,23.0,88.7,22.9
88.7,22.9,88.7,22.8
88.7,22.8,88.6,22.7
88.6,22.7,88.4,22.7
88.4,22.7,88.3,22.8
16.7,22.9,16.8,23.0
16.8,23.0,17.0,22.8
17.0,22.8,17.0,22.7
17.0,22.7,16.9,22.6
16.9,22.6,16.9,21.3
16.9,21.3,17.0,21.2
17.0,21.2,16.9,21.1
16.9,21.1,16.9,20.5
16.9,20.5,17.0,20.4
17.0,20.4,17.0,19.8
17.0,19.8,16.9,19.7
16.9,19.7,16.9,19.4
16.9,19.4,17.0,19.3
17.0,19.3,17.0,19.2
17.0,19.2,17.4,19.2
17.4,19.2,17.5,19.1
17.5,19.1,17.4,19.0
17.4,19.0,17.0,19.0
17.0,19.0,17.0,18.7
17.0,18.7,16.9,18.6
16.9,18.6,17.0,18.5
17.0,18.5,17.0,18.2
17.0,18.2,16.9,18.1
16.9,18.1,16.9,17.3
16.9,17.3,17.0,17.2
17.0,17.2,17.0,17.0
17.0,17.0,19.8,17.0
19.8,17.0,19.9,16.9
19.9,16.9,20.0,17.0
20.0,17.0,20.3,17.0
20.3,17.0,20.4,16.9
20.4,16.9,20.4,16.8
20.4,16.8,20.2,16.6
20.2,16.6,18.8,16.6
18.8,16.6,18.7,16.7
18.7,16.7,17.0,16.7
17.0,16.7,16.7,17.0
16.7,17.0,16.7,19.0
16.7,19.0,16.6,19.1
16.6,19.1,16.6,19.2
16.6,19.2,16.7,19.3
16.7,19.3,16.7,20.0
16.7,20.0,16.8,20.1
16.8,20.1,16.7,20.2
30.2,23.0,30.3,23.1
30.3,23.1,30.4,23.0
30.4,23.0,30.3,22.9
61.9,23.2,62.0,23.3
62.0,23.3,62.1,23.2
62.1,23.2,62.0,23.1
64.3,23.4,64.4,23.5
64.4,23.5,64.5,23.4
64.5,23.4,64.5,17.0
64.5,17.0,67.8,17.0
67.8,17.0,67.9,17.1
67.9,17.1,68.1,16.9
68.1,16.9,68.1,16.8
68.1,16.8,67.9,16.6
67.9,16.6,67.4,16.6
67.4,16.6,67.3,16.7
67.3,16.7,67.2,16.7
67.2,16.7,67.1,16.6
67.1,16.6,66.1,16.6
66.1,16.6,66.0,16.7
66.0,16.7,64.3,16.7
64.3,16.7,64.1,16.9
64.1,16.9,64.1,17.1
64.1,17.1,64.0,17.1
64.0,17.1,63.9,17.2
63.9,17.2,64.0,17.3
64.0,17.3,64.1,17.3
64.1,17.3,64.1,18.8
64.1,18.8,63.8,18.8
63.8,18.8,63.7,18.7
63.7,18.7,63.6,18.8
63.6,18.8,63.6,20.0
63.6,20.0,63.7,20.1
63.7,20.1,63.8,20.0
63.8,20.0,63.8,19.4
63.8,19.4,63.9,19.4
63.9,19.4,64.0,19.3
64.0,19.3,64.0,19.1
64.0,19.1,64.1,19.1
64.1,19.1,64.1,19.6
64.1,19.6,64.2,19.7
64.2,19.7,64.2,21.3
64.2,21.3,64.1,21.4
64.1,21.4,64.1,21.7
64.1,21.7,64.2,21.8
64.2,21.8,64.2,22.0
64.2,22.0,64.3,22.1
64.3,22.1,64.3,22.4
64.3,22.4,64.2,22.5
64.2,22.5,64.2,23.2
64.2,23.2,64.3,23.3
55.2,23.5,55.3,23.6
55.3,23.6,55.4,23.5
55.4,23.5,55.4,23.2
55.4,23.2,55.3,23.1
55.3,23.1,55.2,23.2
50.6,23.5,50.7,23.6
50.7,23.6,50.8,23.6
50.8,23.6,50.9,23.5
50.9,23.5,50.7,23.3
50.7,23.3,50.6,23.4
63.6,23.6,63.7,23.7
63.7,23.7,63.8,23.6
63.8,23.6,63.8,23.1
63.8,23.1,63.7,23.0
63.7,23.0,63.6,23.1
46.4,23.6,46.5,23.7
46.5,23.7,46.9,23.7
46.9,23.7,47.0,23.6
47.0,23.6,46.8,23.4
46.8,23.4,46.7,23.5
46.7,23.5,46.5,23.5
84.7,23.8,84.8,23.9
84.8,23.9,84.9,23.8
84.9,23.8,84.9,23.6
84.9,23.6,84.8,23.5
84.8,23.5,84.7,23.6
113.5,24.0,113.6,24.1
113.6,24.1,114.2,24.1
114.2,24.1,114.3,24.0
114.3,24.0,114.4,24.1
114.4,24.1,115.1,24.1
115.1,24.1,115.2,24.0
115.2,24.0,115.2,23.9
115.2,23.9,115.3,23.8
115.3,23.8,115.3,19.3
115.3,19.3,115.2,19.2
115.2,19.2,113.4,19.2
113.4,19.2,113.3,19.3
113.3,19.3,113.4,19.4
113.4,19.4,113.4,19.6
113.4,19.6,113.3,19.7
113.3,19.7,113.4,19.8
113.4,19.8,113.4,19.9
113.4,19.9,113.3,20.0
113.3,20.0,113.3,20.7
113.3,20.7,113.4,20.8
113.4,20.8,113.4,21.0
113.4,21.0,113.3,21.1
113.3,21.1,113.3,21.5
113.3,21.5,113.4,21.6
113.4,21.6,113.4,22.1
113.4,22.1,113.3,22.2
113.3,22.2,113.4,22.3
113.4,22.3,113.4,22.4
113.4,22.4,113.3,22.5
113.3,22.5,113.3,23.9
113.3,23.9,113.4,24.0
113.7,23.7,113.7,23.4
113.7,23.4,113.6,23.3
113.6,23.3,113.6,19.8
113.6,19.8,113.7,19.7
113.7,19.7,113.7,19.6
113.7,19.6,114.5,19.6
114.5,19.6,114.6,19.5
114.6,19.5,114.9,19.5
114.9,19.5,114.9,23.7
114.3,21.9,114.4,21.8
114.4,21.8,114.4,21.5
114.4,21.5,114.3,21.4
114.3,21.4,114.2,21.5
114.2,21.5,114.2,21.6
114.2,21.6,114.1,21.7
57.8,24.0,57.9,24.1
57.9,24.1,58.7,24.1
58.7,24.1,58.8,24.0
58.8,24.0,58.9,24.1
58.9,24.1,60.4,24.1
60.4,24.1,60.6,23.9
60.6,23.9,60.6,21.1
60.6,21.1,60.5,21.0
60.5,21.0,57.9,21.0
57.9,21.0,57.8,21.1
58.2,23.8,58.1,23.7
58.1,23.7,58.1,21.4
58.1,21.4,58.2,21.4
58.2,21.4,58.3,21.3
58.3,21.3,59.0,21.3
59.0,21.3,59.1,21.2
59.1,21.2,59.2,21.3
59.2,21.3,60.2,21.3
60.2,21.3,60.3,21.4
60.3,21.4,60.3,23.7
60.3,23.7,60.2,23.8
13.5,24.0,13.6,24.1
13.6,24.1,13.8,24.1
13.8,24.1,13.9,24.0
13.9,24.0,14.0,24.1
14.0,24.1,15.0,24.1
15.0,24.1,15.1,24.0
15.1,24.0,15.1,23.9
15.1,23.9,15.2,23.9
15.2,23.9,15.3,24.0
15.3,24.0,15.4,23.9
15.4,23.9,15.4,23.4
15.4,23.4,15.5,23.3
15.5,23.3,15.4,23.2
15.4,23.2,15.4,22.9
15.4,22.9,15.5,22.8
15.5,22.8,15.4,22.7
15.4,22.7,15.4,22.0
15.4,22.0,15.5,21.9
15.5,21.9,15.4,21.8
15.4,21.8,15.4,21.6
15.4,21.6,15.5,21.5
15.5,21.5,15.5,21.4
15.5,21.4,15.4,21.3
15.4,21.3,15.4,21.2
15.4,21.2,15.5,21.1
15.5,21.1,15.5,21.0
15.5,21.0,15.4,20.9
15.4,20.9,15.4,20.3
15.4,20.3,15.5,20.2
15.5,20.2,15.5,19.3
15.5,19.3,15.4,19.2
15.4,19.2,13.5,19.2
13.5,19.2,13.4,19.3
13.4,19.3,13.4,21.0
13.4,21.0,13.5,21.1
13.5,21.1,13.5,21.9
13.5,21.9,13.4,22.0
13.4,22.0,13.4,22.8
13.4,22.8,13.5,22.9
13.5,22.9,13.5,23.3
13.5,23.3,13.4,23.4
13.4,23.4,13.4,23.7
13.4,23.7,13.5,23.8
13.9,23.7,13.9,23.3
13.9,23.3,13.8,23.2
13.8,23.2,13.8,22.1
13.8,22.1,13.9,22.0
13.9,22.0,13.9,21.9
13.9,21.9,13.8,21.8
13.8,21.8,13.9,21.7
13.9,21.7,13.9,20.9
13.9,20.9,13.8,20.8
13.8,20.8,13.8,20.7
13.8,20.7,13.9,20.6
13.9,20.6,13.9,20.5
13.9,20.5,13.8,20.4
13.8,20.4,13.8,20.0
13.8,20.0,13.9,19.9
13.9,19.9,13.9,19.7
13.9,19.7,13.8,19.6
13.8,19.6,13.9,19.5
13.9,19.5,14.1,19.5
14.1,19.5,14.2,19.6
14.2,19.6,14.7,19.6
14.7,19.6,14.8,19.5
14.8,19.5,14.9,19.5
14.9,19.5,15.0,19.6
15.0,19.6,15.1,19.6
15.1,19.6,15.1,19.7
15.1,19.7,15.2,19.8
15.2,19.8,15.2,19.9
15.2,19.9,15.1,20.0
15.1,20.0,15.1,23.4
15.1,23.4,15.2,23.5
15.2,23.5,15.2,23.6
15.2,23.6,15.1,23.7
14.4,21.8,14.5,21.9
14.5,21.9,14.6,21.8
14.6,21.8,14.5,21.7
51.2,24.1,51.3,24.2
51.3,24.2,51.4,24.1
51.4,24.1,51.4,23.7
51.4,23.7,51.3,23.6
51.3,23.6,51.2,23.7
51.2,23.7,51.2,23.8
51.2,23.8,51.1,23.9
51.1,23.9,51.2,24.0
50.6,24.1,50.7,24.2
50.7,24.2,50.8,24.2
50.8,24.2,50.9,24.1
50.9,24.1,50.9,23.9
50.9,23.9,50.8,23.8
50.8,23.8,50.7,23.8
50.7,23.8,50.6,23.9
48.9,24.1,49.0,24.2
49.0,24.2,49.2,24.0
49.2,24.0,49.0,23.8
49.0,23.8,48.9,23.8
48.9,23.8,48.8,23.9
48.8,23.9,48.9,24.0
48.5,24.1,48.6,24.2
48.6,24.2,48.7,24.2
48.7,24.2,48.8,24.1
48.8,24.1,48.8,23.9
48.8,23.9,48.7,23.8
48.7,23.8,48.5,23.8
48.5,23.8,48.3,24.0
48.3,24.0,48.4,24.1
47.8,24.1,47.9,24.2
47.9,24.2,48.2,24.2
48.2,24.2,48.3,24.1
48.3,24.1,48.0,23.8
48.0,23.8,47.9,23.8
47.9,23.8,47.8,23.9
91.8,24.2,91.9,24.3
91.9,24.3,92.0,24.2
92.0,24.2,92.0,24.1
92.0,24.1,91.9,24.0
91.9,24.0,91.8,24.1
53.8,24.2,53.9,24.3
53.9,24.3,54.0,24.2
54.0,24.2,54.0,24.1
54.0,24.1,53.9,24.0
53.9,24.0,53.8,24.1
49.3,24.3,49.6,24.0
49.6,24.0,49.4,23.8
49.4,23.8,49.3,23.8
49.3,23.8,49.2,23.9
49.2,23.9,49.2,24.0
49.2,24.0,49.1,24.1
86.4,24.3,86.5,24.4
86.5,24.4,86.6,24.3
86.6,24.3,86.5,24.2
52.9,24.3,53.0,24.4
53.0,24.4,53.4,24.4
53.4,24.4,53.5,24.3
53.5,24.3,53.4,24.2
53.4,24.2,53.2,24.2
53.2,24.2,53.2,24.1
53.2,24.1,53.1,24.0
53.1,24.0,53.0,24.0
53.0,24.0,52.9,24.1
29.7,24.3,29.8,24.4
29.8,24.4,29.9,24.4
29.9,24.4,30.0,24.3
30.0,24.3,29.9,24.2
29.9,24.2,29.9,24.0
29.9,24.0,29.8,23.9
29.8,23.9,29.7,24.0
52.3,24.4,52.4,24.5
52.4,24.5,52.5,24.5
52.5,24.5,52.6,24.4
52.6,24.4,52.5,24.3
52.5,24.3,52.4,24.3
49.2,24.4,49.3,24.5
49.3,24.5,49.6,24.5
49.6,24.5,49.7,24.4
49.7,24.4,49.6,24.3
49.6,24.3,49.3,24.3
113.5,24.6,113.6,24.7
113.6,24.7,113.7,24.7
113.7,24.7,113.8,24.6
113.8,24.6,113.7,24.5
113.7,24.5,113.6,24.5
90.4,24.6,90.5,24.7
90.5,24.7,90.7,24.5
90.7,24.5,90.7,24.3
90.7,24.3,90.6,24.2
90.6,24.2,90.6,24.1
90.6,24.1,90.7,24.0
90.7,24.0,90.8,24.1
90.8,24.1,90.9,24.0
90.9,24.0,90.9,23.9
90.9,23.9,90.8,23.8
90.8,23.8,90.6,23.8
90.6,23.8,90.6,23.7
90.6,23.7,90.7,23.6
90.7,23.6,90.7,20.5
90.7,20.5,91.9,20.5
91.9,20.5,92.1,20.3
92.1,20.3,92.0,20.2
92.0,20.2,91.5,20.2
91.5,20.2,91.4,20.1
91.4,20.1,91.3,20.1
91.3,20.1,91.2,20.2
91.2,20.2,91.1,20.1
91.1,20.1,90.8,20.1
90.8,20.1,90.7,20.2
90.7,20.2,90.4,20.2
90.4,20.2,90.3,20.1
90.3,20.1,90.2,20.2
90.2,20.2,89.7,20.2
89.7,20.2,89.6,20.1
89.6,20.1,89.2,20.1
89.2,20.1,89.1,20.2
89.1,20.2,88.7,20.2
88.7,20.2,88.6,20.1
88.6,20.1,88.4,20.3
88.4,20.3,88.5,20.4
88.5,20.4,88.7,20.4
88.7,20.4,88.8,20.5
88.8,20.5,88.9,20.4
88.9,20.4,89.0,20.5
89.0,20.5,90.4,20.5
90.4,20.5,90.4,20.7
90.4,20.7,90.3,20.8
90.3,20.8,90.3,22.4
90.3,22.4,90.2,22.5
90.2,22.5,90.2,24.0
90.2,24.0,90.3,24.1
90.3,24.1,90.4,24.1
14.9,24.6,15.0,24.7
15.0,24.7,15.1,24.6
15.1,24.6,15.0,24.5
86.6,24.7,86.7,24.8
86.7,24.8,86.8,24.7
86.8,24.7,86.7,24.6
50.6,24.7,50.7,24.8
50.7,24.8,50.9,24.6
50.9,24.6,50.9,24.4
50.9,24.4,50.8,24.3
50.8,24.3,50.7,24.3
50.7,24.3,50.6,24.4
63.6,24.8,63.7,24.9
63.7,24.9,63.8,24.8
63.8,24.8,63.7,24.7
91.2,24.9,91.3,25.0
91.3,25.0,91.4,24.9
91.4,24.9,91.4,24.8
91.4,24.8,91.9,24.8
91.9,24.8,92.0,24.7
92.0,24.7,91.9,24.6
91.9,24.6,90.8,24.6
90.8,24.6,90.6,24.8
90.6,24.8,90.7,24.9
90.7,24.9,90.9,24.9
90.9,24.9,91.0,24.8
91.0,24.8,91.2,24.8
11.0,25.1,11.1,25.2
11.1,25.2,11.2,25.1
11.2,25.1,11.2,24.8
11.2,24.8,11.1,24.7
11.1,24.7,11.0,24.8
112.2,25.3,112.3,25.4
112.3,25.4,112.5,25.4
112.5,25.4,112.6,25.3
112.6,25.3,112.7,25.4
112.7,25.4,113.2,25.4
113.2,25.4,113.3,25.3
113.3,25.3,113.4,25.4
113.4,25.4,114.1,25.4
114.1,25.4,114.2,25.3
114.2,25.3,114.3,25.3
114.3,25.3,114.4,25.4
114.4,25.4,115.4,25.4
115.4,25.4,115.6,25.2
115.6,25.2,115.5,25.1
115.5,25.1,112.3,25.1
112.3,25.1,112.2,25.2
63.6,25.3,63.7,25.4
63.7,25.4,63.8,25.3
63.8,25.3,63.7,25.2
56.0,25.3,56.1,25.4
56.1,25.4,56.2,25.4
56.2,25.4,56.3,25.3
56.3,25.3,56.2,25.2
56.2,25.2,56.1,25.2
116.9,25.5,117.0,25.4
117.0,25.4,117.0,24.4
117.0,24.4,117.1,24.3
117.1,24.3,117.0,24.2
117.0,24.2,117.0,24.1
117.0,24.1,117.1,24.0
117.1,24.0,117.3,24.0
117.3,24.0,117.4,23.9
117.4,23.9,117.3,23.8
117.3,23.8,117.0,23.8
117.0,23.8,117.0,19.4
117.0,19.4,117.1,19.3
117.1,19.3,117.0,19.2
117.0,19.2,117.2,19.0
117.2,19.0,117.1,18.9
117.1,18.9,117.0,18.9
117.0,18.9,117.0,17.5
117.0,17.5,116.8,17.3
116.8,17.3,116.8,16.9
116.8,16.9,117.1,16.9
117.1,16.9,117.2,16.8
117.2,16.8,117.1,16.7
117.1,16.7,116.7,16.7
116.7,16.7,116.6,16.8
116.6,16.8,116.6,17.7
116.6,17.7,116.5,17.6
116.5,17.6,116.4,17.6
116.4,17.6,116.3,17.7
116.3,17.7,116.5,17.9
116.5,17.9,116.7,17.9
116.7,17.9,116.7,22.3
116.7,22.3,116.8,22.4
116.8,22.4,116.8,22.9
116.8,22.9,116.7,23.0
116.7,23.0,116.7,25.3
58.5,25.5,58.6,25.5
58.6,25.5,58.7,25.4
58.7,25.4,58.8,25.4
58.8,25.4,58.9,25.5
58.9,25.5,59.0,25.5
59.0,25.5,59.1,25.4
59.1,25.4,59.4,25.4
59.4,25.4,59.5,25.5
59.5,25.5,60.0,25.5
60.0,25.5,60.1,25.4
60.1,25.4,60.2,25.4
60.2,25.4,60.3,25.5
60.3,25.5,60.7,25.5
60.7,25.5,60.8,25.4
60.8,25.4,61.2,25.4
61.2,25.4,61.3,25.5
61.3,25.5,61.6,25.5
61.6,25.5,61.8,25.3
61.8,25.3,61.7,25.2
61.7,25.2,60.1,25.2
60.1,25.2,60.0,25.1
60.0,25.1,59.9,25.1
59.9,25.1,59.8,25.2
59.8,25.2,58.4,25.2
58.4,25.2,58.3,25.3
51.2,25.4,51.3,25.5
51.3,25.5,51.4,25.4
51.4,25.4,51.4,25.0
51.4,25.0,51.5,24.9
51.5,24.9,51.4,24.8
51.4,24.8,51.4,24.4
51.4,24.4,51.3,24.3
51.3,24.3,51.2,24.4
51.2,24.4,51.2,24.6
51.2,24.6,51.1,24.7
51.1,24.7,51.2,24.8
29.7,25.4,29.8,25.5
29.8,25.5,29.9,25.4
29.9,25.4,29.8,25.3
81.4,25.5,81.5,25.6
81.5,25.6,81.6,25.5
81.6,25.5,81.5,25.4
76.0,25.5,76.1,25.6
76.1,25.6,76.3,25.6
76.3,25.6,76.4,25.5
76.4,25.5,76.3,25.4
76.3,25.4,76.1,25.4
64.5,25.5,64.6,25.6
64.6,25.6,64.7,25.6
64.7,25.6,64.8,25.5
64.8,25.5,64.7,25.4
64.7,25.4,64.6,25.4
62.8,25.5,62.9,25.6
62.9,25.6,63.4,25.6
63.4,25.6,63.5,25.5
63.5,25.5,63.5,25.4
63.5,25.4,63.4,25.3
63.4,25.3,63.1,25.3
63.1,25.3,63.0,25.2
63.0,25.2,62.9,25.2
62.9,25.2,62.8,25.3
62.8,25.3,62.4,25.3
62.4,25.3,62.2,25.1
62.2,25.1,62.2,24.8
62.2,24.8,62.1,24.7
62.1,24.7,62.1,24.6
62.1,24.6,62.4,24.6
62.4,24.6,62.5,24.5
62.5,24.5,62.3,24.3
62.3,24.3,62.2,24.3
62.2,24.3,62.2,24.1
62.2,24.1,62.1,24.0
62.1,24.0,62.1,23.9
62.1,23.9,62.0,23.8
62.0,23.8,61.9,23.9
61.9,23.9,61.9,24.3
61.9,24.3,61.7,24.5
61.7,24.5,61.8,24.6
61.8,24.6,61.9,24.6
61.9,24.6,61.9,25.3
61.9,25.3,62.1,25.5
56.6,25.5,56.7,25.6
56.7,25.6,56.8,25.5
56.8,25.5,56.7,25.4
45.8,25.5,45.9,25.6
45.9,25.6,46.0,25.5
46.0,25.5,46.1,25.6
46.1,25.6,46.2,25.6
46.2,25.6,46.3,25.5
46.3,25.5,46.3,25.3
46.3,25.3,46.2,25.2
46.2,25.2,46.1,25.3
46.1,25.3,45.6,25.3
45.6,25.3,45.5,25.4
45.5,25.4,45.6,25.5
102.3,25.6,102.4,25.7
102.4,25.7,102.5,25.7
102.5,25.7,102.6,25.6
102.6,25.6,102.5,25.5
102.5,25.5,102.4,25.5
94.1,25.6,94.2,25.7
94.2,25.7,94.3,25.6
94.3,25.6,94.6,25.6
94.6,25.6,94.7,25.5
94.7,25.5,94.6,25.4
94.6,25.4,94.2,25.4
94.2,25.4,94.1,25.5
91.8,25.6,91.9,25.7
91.9,25.7,92.0,25.7
92.0,25.7,92.1,25.6
92.1,25.6,92.1,25.5
92.1,25.5,92.0,25.4
92.0,25.4,91.7,25.4
91.7,25.4,91.6,25.5
91.6,25.5,91.7,25.6
64.8,25.6,64.9,25.7
64.9,25.7,65.0,25.6
65.0,25.6,64.9,25.5
73.4,25.7,73.5,25.8
73.5,25.8,73.6,25.7
73.6,25.7,73.5,25.6
50.7,25.8,50.8,25.8
50.8,25.8,50.9,25.7
50.9,25.7,50.9,25.0
50.9,25.0,50.8,24.9
50.8,24.9,50.7,24.9
50.7,24.9,50.6,25.0
50.6,25.0,50.6,25.2
50.6,25.2,50.5,25.3
50.5,25.3,50.5,25.6
117.9,25.9,118.1,25.9
118.1,25.9,118.3,25.7
118.3,25.7,118.2,25.6
118.2,25.6,117.8,25.6
117.8,25.6,117.7,25.7
102.6,25.8,102.7,25.9
102.7,25.9,102.8,25.8
102.8,25.8,102.7,25.7
52.2,25.8,52.3,25.9
52.3,25.9,52.4,25.8
52.4,25.8,52.3,25.7
65.1,25.9,65.2,26.0
65.2,26.0,65.3,25.9
